Customer ID,Age,Gender,Annual Income,Spending Score
1252,72,Female,47200,56
1253,85,Female,109068,2
1254,81,Female,121655,56
1255,38,Female,193906,66
1256,33,Female,167291,88
1257,73,Female,54654,27
1258,37,Male,186282,5
1259,18,Female,97203,48
1260,48,Female,98016,35
1261,58,Male,154233,32
1262,32,Female,110999,32
1263,51,Female,34274,3
1264,86,Male,115225,51
1265,60,Female,183866,34
1266,62,Female,24007,7
1267,90,Female,153258,81
1268,45,Female,48151,54
1269,29,Female,186921,16
1270,51,Male,188471,4
1271,71,Male,144391,38
1272,70,Female,125291,46
1273,89,Male,59951,13
1274,77,Male,197572,6
1275,56,Female,158605,6
1276,78,Male,82824,22
1277,88,Female,78240,18
1278,64,Male,49367,56
1279,41,Female,86738,71
1280,28,Female,20532,20
1281,19,Male,113294,97
1282,50,Female,173091,59
1283,22,Female,91559,49
1284,26,Male,57946,80
1285,63,Female,142120,28
1286,77,Female,155931,47
1287,60,Male,137514,99
1288,65,Male,118898,97
1289,79,Female,62097,55
1290,40,Male,40503,7
1291,47,Male,127556,87
1292,45,Male,90774,59
1293,21,Male,124870,19
1294,55,Male,193741,56
1295,56,Female,73071,89
1296,39,Male,56156,44
1297,50,Male,49112,74
1298,36,Female,130987,4
1299,87,Female,182091,14
1300,70,Male,51841,94
1301,38,Male,93172,96
1302,85,Male,50325,56
1303,85,Female,101047,65
1304,55,Male,183905,47
1305,75,Female,142861,45
1306,45,Female,20820,8
1307,52,Male,44444,4
1308,32,Male,114698,87
1309,65,Male,163879,78
1310,63,Female,120803,9
1311,22,Male,186838,6
1312,65,Female,40388,52
1313,62,Female,97287,5
1314,79,Male,83248,13
1315,23,Male,37466,97
1316,34,Female,149280,11
1317,29,Female,170268,5
1318,22,Male,67063,13
1319,84,Male,87495,34
1320,20,Male,74329,96
1321,51,Female,28876,9
1322,40,Male,172649,68
1323,88,Male,118210,46
1324,51,Male,68677,21
1325,54,Female,20970,7
1326,46,Male,69139,20
1327,26,Female,59456,94
1328,54,Female,23575,53
1329,55,Male,172131,98
1330,84,Male,164744,76
1331,18,Male,33775,13
1332,41,Male,118905,36
1333,56,Male,124202,54
1334,78,Female,45603,59
1335,70,Female,68189,3
1336,82,Male,63234,19
1337,89,Female,34904,13
1338,42,Male,90377,57
1339,23,Male,159264,70
1340,33,Male,140340,75
1341,60,Male,172766,79
1342,80,Male,131423,52
1343,20,Male,43889,86
1344,44,Male,130050,5
1345,45,Female,104104,47
1346,50,Male,75044,29
1347,20,Male,195860,98
1348,22,Female,53327,85
1349,54,Male,180202,41
1350,64,Male,122941,28
1351,51,Male,71073,76
1352,59,Male,152253,21
1353,72,Male,189546,59
1354,79,Female,140819,59
1355,84,Female,79616,25
1356,69,Female,183887,37
1357,39,Female,167940,17
1358,63,Female,39267,54
1359,70,Female,90451,25
1360,43,Male,36442,39
1361,49,Female,103063,32
1362,74,Male,137009,14
1363,83,Male,197898,38
1364,37,Male,184423,28
1365,64,Male,86981,27
1366,45,Male,61391,29
1367,31,Male,197578,34
1368,20,Female,148564,82
1369,72,Female,173892,13
1370,30,Male,46114,91
1371,29,Male,41076,20
1372,57,Male,151123,72
1373,62,Female,46973,46
1374,39,Female,144125,78
1375,69,Male,69086,65
1376,89,Male,96022,54
1377,65,Female,107478,59
1378,47,Female,149458,10
1379,37,Female,143768,96
1380,82,Female,193101,39
1381,44,Female,32358,51
1382,76,Male,23825,38
1383,42,Female,32499,33
1384,19,Male,85326,83
1385,57,Male,112064,71
1386,56,Male,136874,59
1387,60,Female,56182,28
1388,90,Male,40000,35
1389,76,Female,99849,30
1390,30,Male,49997,15
1391,71,Female,153562,91
1392,25,Male,120657,50
1393,74,Female,129142,63
1394,41,Female,173239,73
1395,87,Male,147692,71
1396,19,Female,175102,66
1397,35,Female,74445,55
1398,78,Female,56392,26
1399,70,Male,30425,65
1400,37,Male,109243,11
1401,82,Female,28546,91
1402,80,Female,79714,57
1403,80,Female,40730,17
1404,73,Male,64806,2
1405,39,Male,58394,85
1406,35,Female,149263,2
1407,72,Male,79863,35
1408,51,Male,65449,89
1409,79,Female,20179,82
1410,78,Female,59920,74
1411,70,Female,25739,20
1412,62,Female,123784,41
1413,72,Male,20921,51
1414,33,Female,57035,39
1415,77,Male,164690,73
1416,69,Male,152869,11
1417,21,Male,29017,23
1418,27,Male,182282,9
1419,31,Female,97597,41
1420,39,Female,117142,74
1421,28,Female,123614,60
1422,88,Female,121740,14
1423,33,Male,118693,57
1424,82,Male,156850,49
1425,80,Female,188044,20
1426,89,Male,67968,18
1427,65,Male,93707,27
1428,82,Male,68981,54
1429,18,Female,145216,33
1430,81,Female,35606,89
1431,53,Male,38664,42
1432,23,Female,92139,38
1433,52,Male,69104,16
1434,90,Male,179804,65
1435,71,Male,153322,1
1436,57,Female,71410,42
1437,67,Female,185087,68
1438,78,Female,120260,93
1439,29,Male,45087,65
1440,78,Female,146974,6
1441,21,Male,86585,87
1442,20,Male,45952,67
1443,45,Female,65057,95
1444,57,Male,79739,54
1445,89,Male,113454,80
1446,32,Male,90214,71
1447,81,Female,22824,10
1448,63,Male,78357,9
1449,60,Male,32191,98
1450,88,Male,93534,40
1451,54,Male,46319,39
1452,87,Male,55612,20
1453,32,Male,58499,85
1454,24,Female,64324,5
1455,47,Male,49759,52
1456,56,Female,88066,83
1457,55,Female,87740,50
1458,88,Female,70009,93
1459,75,Male,146719,24
1460,54,Female,85835,94
1461,67,Female,103862,53
1462,80,Male,198066,28
1463,34,Female,104458,65
1464,85,Male,133883,46
1465,34,Male,81814,48
1466,45,Female,195469,23
1467,90,Female,147091,33
1468,20,Female,124438,27
1469,41,Female,84442,98
1470,39,Female,101603,11
1471,76,Male,182291,22
1472,21,Male,37428,9
1473,49,Male,197959,84
1474,71,Male,134411,70
1475,56,Female,165594,76
1476,44,Male,23370,44
1477,50,Male,193064,63
1478,27,Female,105000,81
1479,50,Male,154562,93
1480,41,Male,154487,92
1481,40,Male,49821,77
1482,63,Male,66491,14
1483,23,Male,198123,70
1484,76,Male,146540,98
1485,79,Male,84929,20
1486,50,Male,180539,59
1487,37,Male,120883,82
1488,27,Female,165136,32
1489,53,Female,66142,5
1490,27,Male,62648,51
1491,82,Male,71027,38
1492,57,Female,173176,64
1493,44,Male,129040,16
1494,50,Female,79508,47
1495,86,Female,50624,67
1496,89,Female,130925,23
1497,25,Male,86222,84
1498,31,Male,30888,64
1499,70,Male,109471,5
1500,62,Female,97013,27
1501,80,Male,37201,31
1502,43,Male,190206,58
1503,56,Female,171382,37
1504,40,Male,137280,78
1505,70,Male,121668,87
1506,65,Male,175966,60
1507,75,Male,22880,90
1508,81,Male,195716,59
1509,47,Male,37878,99
1510,86,Male,109073,60
1511,52,Female,37812,77
1512,26,Female,45405,9
1513,39,Female,97520,43
1514,36,Female,32461,73
1515,70,Female,121030,3
1516,51,Male,110099,74
1517,65,Male,31557,69
1518,23,Female,185325,68
1519,55,Female,41874,50
1520,84,Female,115451,54
1521,70,Female,28186,46
1522,78,Female,56955,69
1523,42,Male,181116,46
1524,62,Female,42635,79
1525,48,Female,26228,53
1526,80,Female,104334,37
1527,20,Female,81952,29
1528,37,Female,170729,84
1529,45,Female,133976,32
1530,83,Male,100949,91
1531,66,Female,99421,54
1532,88,Female,35045,25
1533,80,Female,100270,7
1534,52,Male,25196,48
1535,38,Female,31020,51
1536,68,Male,97239,46
1537,88,Female,167380,53
1538,62,Male,154482,15
1539,43,Female,69601,2
1540,31,Male,58824,8
1541,63,Male,73933,10
1542,48,Female,181591,39
1543,32,Female,139668,97
1544,67,Female,185347,41
1545,25,Male,178760,93
1546,75,Male,82445,1
1547,62,Male,124146,53
1548,90,Male,175009,36
1549,31,Female,192458,38
1550,66,Male,89359,53
1551,45,Female,23655,66
1552,46,Male,195123,98
1553,32,Male,100814,41
1554,48,Female,182867,59
1555,62,Male,100090,60
1556,19,Male,94252,91
1557,85,Male,187630,38
1558,47,Female,59703,18
1559,29,Female,198566,49
1560,75,Female,152156,78
1561,70,Male,35740,23
1562,85,Female,65777,48
1563,34,Female,182531,73
1564,73,Male,175324,44
1565,71,Female,69174,43
1566,62,Female,154779,55
1567,64,Male,93964,8
1568,44,Male,122787,89
1569,35,Male,58812,48
1570,46,Female,166076,57
1571,89,Male,125040,36
1572,86,Male,40589,35
1573,87,Male,69367,17
1574,55,Male,114243,52
1575,65,Female,53749,98
1576,57,Male,73586,41
1577,49,Female,97156,49
1578,80,Male,102681,63
1579,81,Male,174829,47
1580,76,Female,177531,51
1581,56,Female,145172,51
1582,78,Male,101668,38
1583,50,Male,23835,57
1584,82,Male,39352,11
1585,74,Female,28750,67
1586,43,Male,187053,76
1587,68,Female,90369,14
1588,26,Male,162256,61
1589,61,Male,40536,77
1590,18,Female,169153,70
1591,21,Female,20897,37
1592,87,Male,109348,53
1593,65,Male,46096,15
1594,76,Female,199776,59
1595,88,Female,89470,33
1596,27,Male,169405,64
1597,34,Female,46118,9
1598,59,Male,137094,23
1599,33,Male,159229,82
1600,40,Female,26512,49
1601,48,Female,29548,55
1602,61,Female,173538,98
1603,64,Male,55150,5
1604,86,Male,100165,35
1605,76,Female,173778,27
1606,55,Female,49522,89
1607,32,Female,138000,21
1608,54,Female,42083,57
1609,29,Female,28458,61
1610,36,Female,69321,50
1611,88,Male,84624,30
1612,75,Male,134809,35
1613,61,Male,35349,77
1614,44,Male,53498,89
1615,86,Male,145243,25
1616,32,Male,35564,6
1617,31,Female,105433,84
1618,89,Female,96250,94
1619,26,Male,193927,42
1620,76,Female,76357,25
1621,90,Male,189570,1
1622,74,Female,35999,59
1623,65,Male,186952,51
1624,84,Female,85278,71
1625,81,Male,146214,90
1626,55,Female,155461,46
1627,43,Female,73171,15
1628,26,Female,32328,52
1629,69,Female,152344,75
1630,53,Female,30726,49
1631,83,Male,151069,50
1632,77,Male,136030,64
1633,37,Male,161532,92
1634,82,Female,109514,83
1635,31,Male,119270,79
1636,53,Male,182101,22
1637,58,Male,122001,41
1638,24,Male,172084,23
1639,75,Male,127765,93
1640,85,Male,115776,70
1641,40,Male,122518,73
1642,61,Female,28718,82
1643,83,Male,25375,24
1644,49,Female,103961,69
1645,49,Female,73690,47
1646,39,Female,87152,39
1647,42,Male,148897,40
1648,60,Male,107693,8
1649,26,Female,111258,91
1650,61,Male,36267,12
1651,20,Male,36980,99
1652,28,Male,52352,68
1653,66,Female,64187,65
1654,41,Female,41661,66
1655,24,Male,198879,100
1656,57,Female,97398,64
1657,21,Male,62056,81
1658,69,Female,84250,91
1659,58,Female,98907,34
1660,66,Male,54379,11
1661,83,Male,148085,39
1662,38,Female,148411,87
1663,74,Male,179913,5
1664,23,Male,23723,89
1665,51,Male,184446,78
1666,20,Male,155731,55
1667,73,Male,176332,68
1668,63,Male,178120,70
1669,66,Male,122141,79
1670,71,Female,77761,84
1671,25,Female,24449,67
1672,59,Female,72411,12
1673,53,Female,54721,20
1674,53,Male,68319,87
1675,41,Male,21275,74
1676,28,Male,121253,76
1677,37,Female,139264,94
1678,48,Male,65033,30
1679,84,Male,78803,89
1680,49,Female,174272,92
1681,74,Male,88168,49
1682,67,Male,62572,25
1683,84,Male,191921,29
1684,68,Male,115685,31
1685,33,Male,199974,89
1686,59,Male,136463,91
1687,22,Male,27557,21
1688,31,Female,97727,26
1689,62,Female,74599,55
1690,70,Female,29682,29
1691,33,Male,186172,41
1692,60,Male,140252,35
1693,28,Male,163852,96
1694,53,Female,110477,60
1695,66,Male,142648,76
1696,28,Female,75203,53
1697,52,Male,155333,13
1698,58,Female,154845,96
1699,36,Male,34796,78
1700,55,Male,196752,30
1701,29,Male,120272,1
1702,26,Female,189551,89
1703,38,Male,102342,37
1704,76,Female,23419,81
1705,52,Female,58278,52
1706,86,Female,163415,62
1707,35,Male,38725,96
1708,18,Male,167412,51
1709,65,Female,139922,41
1710,69,Female,184363,34
1711,83,Female,63152,29
1712,55,Male,91443,70
1713,30,Male,34334,78
1714,44,Male,120812,55
1715,76,Male,125673,93
1716,56,Male,107804,97
1717,70,Male,162133,36
1718,32,Female,25239,58
1719,63,Female,72368,36
1720,76,Female,52522,71
1721,19,Male,51450,21
1722,68,Female,124887,7
1723,87,Female,101328,50
1724,81,Male,89859,36
1725,79,Male,170260,8
1726,89,Female,145463,56
1727,76,Female,47825,98
1728,27,Male,159822,44
1729,50,Female,107783,1
1730,29,Male,75283,15
1731,61,Female,124481,6
1732,34,Male,81885,85
1733,37,Female,133135,91
1734,36,Male,83653,29
1735,48,Female,155979,43
1736,44,Male,71428,65
1737,26,Male,195850,6
1738,76,Male,109626,86
1739,68,Male,193591,87
1740,75,Male,30236,43
1741,50,Female,175589,26
1742,32,Male,41946,4
1743,69,Female,176349,22
1744,25,Male,103658,49
1745,33,Female,36545,15
1746,32,Male,176119,22
1747,79,Male,78788,92
1748,75,Male,35687,39
1749,57,Female,22928,24
1750,27,Female,89134,87
1751,52,Female,187024,47
1752,27,Female,59789,38
1753,75,Female,142387,88
1754,79,Female,63075,43
1755,64,Female,31419,44
1756,24,Female,97786,19
1757,81,Female,149116,23
1758,28,Female,105763,28
1759,31,Male,21434,17
1760,46,Male,41481,16
1761,46,Female,77869,88
1762,49,Female,55991,73
1763,77,Female,22709,28
1764,72,Female,106206,7
1765,48,Female,99453,29
1766,33,Male,57225,80
1767,72,Female,145160,10
1768,84,Male,37532,10
1769,32,Male,90856,6
1770,30,Male,187694,67
1771,68,Female,20866,77
1772,71,Female,197001,15
1773,72,Male,100164,78
1774,83,Female,79505,77
1775,30,Female,71792,16
1776,38,Male,193288,71
1777,40,Female,67859,21
1778,28,Female,182439,13
1779,28,Female,70650,33
1780,51,Male,164173,63
1781,40,Female,125497,63
1782,53,Female,174351,37
1783,79,Female,120780,23
1784,85,Male,58960,28
1785,89,Female,90809,13
1786,89,Male,174494,34
1787,29,Male,65528,18
1788,85,Female,107755,50
1789,34,Male,135433,47
1790,75,Female,161433,52
1791,56,Female,29897,72
1792,56,Male,135024,73
1793,38,Male,136575,49
1794,87,Female,126377,11
1795,37,Male,193293,74
1796,52,Female,62455,8
1797,21,Female,116740,22
1798,64,Female,86896,73
1799,34,Female,49255,30
1800,42,Male,26956,80
1801,41,Male,45700,96
1802,59,Female,124437,54
1803,37,Female,47436,84
1804,73,Female,128733,10
1805,34,Female,197613,73
1806,24,Male,43191,90
1807,55,Male,112316,53
1808,69,Male,188731,51
1809,34,Male,49960,34
1810,43,Male,187473,8
1811,45,Male,71012,12
1812,26,Male,169102,77
1813,50,Female,100904,58
1814,62,Male,21886,17
1815,39,Male,43020,21
1816,25,Male,136088,18
1817,81,Female,42908,8
1818,34,Male,47568,93
1819,60,Male,143326,93
1820,75,Male,107716,67
1821,66,Male,39049,35
1822,89,Female,21940,87
1823,20,Female,196164,64
1824,35,Female,76835,89
1825,70,Female,69382,77
1826,37,Male,160285,76
1827,65,Male,186108,4
1828,57,Female,138248,51
1829,86,Male,152236,42
1830,65,Female,127440,4
1831,31,Female,167243,21
1832,84,Male,170291,47
1833,74,Female,134579,13
1834,41,Male,178148,18
1835,84,Female,138555,19
1836,82,Female,134939,74
1837,60,Male,20983,100
1838,72,Male,151225,8
1839,65,Female,56974,75
1840,30,Female,54322,9
1841,87,Male,189593,23
1842,25,Male,80819,2
1843,80,Male,64344,38
1844,88,Male,28821,84
1845,76,Female,179441,4
1846,73,Female,98804,19
1847,79,Male,40055,15
1848,71,Male,180401,57
1849,54,Female,188310,70
1850,61,Male,23397,55
1851,83,Female,122923,79
1852,43,Male,123492,22
1853,82,Male,166464,81
1854,37,Male,169211,52
1855,28,Female,159110,40
1856,35,Female,152630,61
1857,65,Male,103966,35
1858,58,Female,23589,45
1859,85,Female,97522,11
1860,27,Male,156155,3
1861,77,Female,138289,64
1862,67,Female,112189,15
1863,90,Male,99822,56
1864,36,Female,158700,92
1865,64,Male,68848,88
1866,53,Female,88212,3
1867,68,Female,110326,43
1868,53,Male,195695,26
1869,58,Female,37562,11
1870,72,Male,20878,82
1871,32,Male,88808,88
1872,38,Male,87383,97
1873,81,Female,196802,87
1874,43,Male,172638,76
1875,86,Male,39459,25
1876,52,Male,102466,40
1877,51,Male,77602,43
1878,27,Female,72109,66
1879,69,Male,145865,95
1880,31,Male,175266,79
1881,34,Male,87545,13
1882,48,Male,171641,8
1883,52,Female,29336,41
1884,42,Male,141977,33
1885,84,Male,35601,66
1886,24,Male,98324,40
1887,36,Female,152925,19
1888,40,Male,66985,16
1889,34,Female,55205,20
1890,29,Male,44290,1
1891,36,Male,27305,34
1892,64,Female,72189,97
1893,61,Female,106352,60
1894,88,Female,130826,84
1895,48,Male,32916,29
1896,73,Male,163246,70
1897,32,Male,63786,81
1898,76,Male,98554,73
1899,42,Male,34632,66
1900,40,Male,53210,42
1901,80,Male,166058,49
1902,18,Male,112627,21
1903,63,Female,138351,5
1904,78,Male,140540,67
1905,90,Female,182058,52
1906,33,Female,21603,5
1907,81,Male,180509,46
1908,26,Male,177735,27
1909,29,Female,89885,4
1910,19,Male,40966,23
1911,36,Female,169052,94
1912,46,Male,42394,10
1913,76,Female,91358,4
1914,63,Male,121571,73
1915,28,Female,89697,94
1916,23,Female,170583,19
1917,56,Female,156770,20
1918,84,Male,135440,17
1919,50,Female,91772,47
1920,36,Male,197750,37
1921,19,Male,87765,85
1922,89,Male,98876,67
1923,57,Male,40926,80
1924,40,Female,34644,40
1925,90,Female,109054,92
1926,29,Female,50126,9
1927,20,Female,51082,7
1928,59,Male,144986,19
1929,79,Female,154154,86
1930,67,Male,158573,14
1931,22,Male,20199,34
1932,68,Female,98684,89
1933,54,Female,126194,89
1934,31,Female,34553,46
1935,23,Male,153922,20
1936,30,Female,44829,10
1937,22,Female,143583,100
1938,67,Female,67979,53
1939,83,Male,106391,43
1940,59,Female,89423,28
1941,35,Female,172523,41
1942,62,Female,111818,38
1943,64,Male,73644,91
1944,64,Female,168209,46
1945,40,Female,192881,39
1946,33,Male,114073,89
1947,63,Female,127043,20
1948,41,Male,22648,9
1949,18,Female,22036,55
1950,51,Female,191216,97
1951,74,Female,153154,39
1952,50,Female,187197,72
1953,56,Male,151648,8
1954,66,Male,150663,42
1955,19,Female,191192,95
1956,88,Male,171265,83
1957,59,Female,82408,14
1958,78,Male,51724,84
1959,52,Female,131198,21
1960,33,Female,127024,83
1961,66,Female,86216,88
1962,76,Female,95150,45
1963,63,Male,26230,58
1964,28,Male,107082,66
1965,61,Male,199363,3
1966,83,Male,53211,4
1967,53,Female,49697,46
1968,75,Female,31898,23
1969,48,Female,107177,15
1970,73,Female,146108,59
1971,79,Male,132708,71
1972,44,Male,149592,87
1973,78,Female,104986,70
1974,29,Female,31416,69
1975,26,Female,140235,35
1976,30,Female,93767,48
1977,76,Female,92672,48
1978,76,Female,114130,66
1979,59,Male,56097,96
1980,62,Female,80104,74
1981,52,Female,165429,15
1982,63,Female,119821,28
1983,42,Female,116540,19
1984,80,Female,118905,66
1985,77,Female,189466,1
1986,84,Female,50108,84
